address,category,details,id,lat,lng,location,name,numReviews,originalId,polarity,reviews,subCategory,Sub,vader
Via Verdi,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187526,187526,44.077607999332,10.099585828998,Tuscany,La Vinaccia,1.0,4ee8ee0e02d5895bd7d6d750,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187526,Wine Bar,Nightlife,0.65
Via San Leonardo 261,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187568,187568,44.009239,10.101008,Tuscany,Moulin Rouge,10.0,4ff747fae4b0f08304f04538,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187568,Cocktail Bar,Nightlife,0.65
Via cristoforo colombo 25,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187575,187575,44.00998237,10.09978103,Tuscany,Phoenix,1.0,4c5d0d1d85a1e21eea875811,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187575,Cocktail Bar,Nightlife,0.65
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187576,187576,44.01025298742,10.101646870698,Tuscany,Smood Cafè,3.0,4dc5dcadc65b89d3ca7a9cb4,2.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187576,Cocktail Bar,Nightlife,0.0
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187603,187603,44.004258,10.105512,Tuscany,Cycas Giò,3.0,4c5c64f185a1e21eab865611,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187603,Cocktail Bar,Nightlife,0.0
v.le Vespucci,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187625,187625,44.001376306951,10.108929240786,Tuscany,Vespucci 20,2.0,4e6bed578877ce9597c5b7e5,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187625,Cocktail Bar,Nightlife,0.0
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187635,187635,44.238477486938,10.125327715876,Tuscany,Angolo Del Caffè,1.0,4f5a825be4b086681a3eb99e,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187635,Sports Bar,Nightlife,0.0
Lungo mare di Levante,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187708,187708,44.00263518424,10.127635449107,Tuscany,Maskara,1.0,4f7f4e71e4b05ed86071c519,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187708,Cocktail Bar,Nightlife,0.0
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187717,187717,44.002269863086,10.110077417263,Tuscany,Bar Miro',4.0,4e5531f945dd5c591f53842d,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187717,Sports Bar,Nightlife,0.69
Viale della stazione,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187728,187728,44.027265449557,10.13700918612,Tuscany,Bar Tonlorenzi,1.0,4de15ab9d22d2a4ecdaba75c,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187728,Bar,Nightlife,0.69
