address,category,details,id,lat,lng,location,name,numReviews,originalId,polarity,reviews,subCategory,Sub,vader
1 The Broadway,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=41608,41608,51.59521562887,-0.24667113970855,London,The London Lunchbox Company,1.0,4bb4a8baf1b976b08d1e1f20,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41608,Coffee Shop,Cafe and Drinks,0.6
"227 Portobello Road,",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=41609,41609,51.516806540989,-0.2057193309962,London,Starbucks,5.0,4bb4ac06bc82a593f3a63e72,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41609,Coffee Shop,Cafe and Drinks,-0.08
"53-55 Pimlico Road,",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=41787,41787,51.490629,-0.153088,London,Starbucks,2.0,4bb86db67421a593c2c9c140,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41787,Coffee Shop,Cafe and Drinks,0.41
Central Bus Station,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=41823,41823,51.471078727588,-0.45258522033691,London,Caffè Nero,7.0,4bb8ed9f98c7ef3b3c963102,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41823,Coffee Shop,Cafe and Drinks,0.15
198 High St,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=41867,41867,51.468793051868,-0.36274194717407,London,Starbucks,5.0,4bb9ec561261d13a01fce998,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41867,Coffee Shop,Cafe and Drinks,0.25
George St.,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=41883,41883,51.374780816209,-0.092740058898926,London,Costa,3.0,4bba384098c7ef3b6dd93202,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41883,Coffee Shop,Cafe and Drinks,-0.03
East Croydon Railway Station,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=41884,41884,51.376284,-0.092676,London,AMT Coffee,4.0,4bba392998c7ef3b89da3202,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41884,Coffee Shop,Cafe and Drinks,0.72
"88 - 90 High Street, Sutton",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=41896,41896,51.362448106292,-0.19275124453519,London,Starbucks,7.0,4bbb0a8453649c74839a49fb,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41896,Coffee Shop,Cafe and Drinks,0.16
"8 Charterhouse Buildings, Goswell Rd.",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=41905,41905,51.5232359,-0.09821,London,Starbucks,9.0,4bbb2122cf2fc9b6d62fa202,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41905,Coffee Shop,Cafe and Drinks,0.54
County Hall,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=42090,42090,51.50166367816,-0.11758804321289,London,Starbucks,17.0,4bc0539e920eb71357ca182c,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42090,Coffee Shop,Cafe and Drinks,0.63
"31 Temple Fortune Parade,",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=42201,42201,51.583518363421,-0.19974825034467,London,Starbucks,3.0,4bc208cd920eb713b67f1b2c,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42201,Coffee Shop,Cafe and Drinks,0.81
